metagenome	source	function	abundance	avg eValue	avg % ident	avg align len	# hits	
4572530.3	GenBank	Myhc4 protein	5	-13.2	96.156	37.6	1	
4572530.3	GenBank	Myo1bl2 protein	1	-15	82.35	51	1	
4572530.3	GenBank	Myo5a protein	6	-15.167	82.112	49.167	1	
4572530.3	GenBank	Myo5a-prov protein	1	-13	81.82	44	1	
4572530.3	GenBank	MyoD	1	-9	100	28	1	
4572530.3	GenBank	MyoD family inhibitor	1	-9	95.83	24	1	
4572530.3	GenBank	Myocilin	6	-42.333	77.448	100	1	
4572530.3	GenBank	Myocyte enhancer factor 2a	2	-11	93.5	32.5	1	
4572530.3	GenBank	Myosin ID	1	-19	77.42	62	1	
4572530.3	GenBank	Myosin IG	1	-7	65.79	38	1	
4572530.3	GenBank	Myosin VC	3	-11.667	75.89	46	1	
4572530.3	GenBank	Myosin VIIa	10	-17.5	92.366	46.6	1	
4572530.3	GenBank	Myosin binding protein C, cardiac	1	-20	68.18	66	1	
4572530.3	GenBank	Myosin binding protein C, slow type	7	-9	90.311	31.143	1	
4572530.3	GenBank	Myosin light polypeptide 4	2	-23	84.75	59	1	
4572530.3	GenBank	Myosin light polypeptide 6	1	-24	94.74	57	1	
4572530.3	GenBank	Myosin regulatory light chain 2, smooth muscle isoform	3	-13.333	100	36.333	1	
4572530.3	GenBank	Myosin regulatory light chain 2, ventricular/cardiac muscle isoform	1	-8	86.67	30	1	
4572530.3	GenBank	Myosin, heavy chain 10, non-muscle	1	-6	96.3	27	1	
4572530.3	GenBank	Myosin, heavy chain 3, skeletal muscle, embryonic	3	-17	86.54	52	1	
4572530.3	GenBank	Myosin, heavy chain 6, cardiac muscle, alpha	2	-27	95.06	63	1	
4572530.3	GenBank	Myosin, heavy chain 8, skeletal muscle, perinatal	1	-6	96.15	26	1	
4572530.3	GenBank	Myosin, heavy chain 9, non-muscle	1	-11	100	32	1	
4572530.3	GenBank	Myosin, heavy polypeptide 1, skeletal muscle	20	-28.15	97.474	66.2	1	
4572530.3	GenBank	Myosin, heavy polypeptide 2, fast muscle specific	5	-11.2	96.734	36	1	
4572530.3	GenBank	Myosin, light chain 12A, regulatory, non-sarcomeric	1	-11	97.06	34	1	
4572530.3	GenBank	Myosin, light polypeptide 2, regulatory, cardiac, slow	3	-10	91.977	34.667	1	
4572530.3	GenBank	Myosin-11	3	-9.333	84.397	37	1	
4572530.3	GenBank	Myosin-9	5	-17	90.414	50	1	
4572530.3	GenBank	Myosin-If	2	-13	85.71	42	1	
4572530.3	GenBank	Myosin-VIIa	1	-9	67.5	40	1	
4572530.3	GenBank	Myotubularin	3	-12	96.393	36	2	
4572530.3	GenBank	Myotubularin related protein 4	1	-21	77.97	59	1	
4572530.3	GenBank	Myotubularin related protein 6	1	-16	95.45	44	1	
4572530.3	GenBank	Myotubularin related protein 7b	3	-18.667	89.807	45.667	1	
4572530.3	GenBank	Myotubularin related protein 9	2	-23	90.975	54.5	1	
4572530.3	GenBank	Myotubularin-related protein 2	3	-18.667	97.043	44.333	1	
4572530.3	GenBank	Myotubularin-related protein 6	2	-7	90.32	31	1	
4572530.3	GenBank	Mysm1 protein	3	-19.333	76.763	54.667	1	
4572530.3	GenBank	N(alpha)-acetyltransferase 15, NatA auxiliary subunit isoform 1	1	-11	93.94	33	1	
4572530.3	GenBank	N-Acetylneuraminate cytidylyltransferase	2	-27	77.03	74	1	
4572530.3	GenBank	N-acetyl-D-glucosamine kinase	1	-9	100	30	1	
4572530.3	GenBank	N-acetyl-gamma-glutamyl-phosphate reductase	4	-14	88.168	45.25	3	
4572530.3	GenBank	N-acetylgalactosamine kinase	3	-16.667	79.173	56.333	1	
4572530.3	GenBank	N-acetylgalactosamine-6-sulfatase precursor	1	-14	91.67	36	1	
4572530.3	GenBank	N-acetylgalactosaminyltransferase 7-like	1	-12	100	33	1	
4572530.3	GenBank	N-acetylglucosamine-6-phosphate deacetylase	1	-45	91.75	97	1	
4572530.3	GenBank	N-acetylglucosamine-6P-responsive transcriptional repressor NagC ROK family	2	-23	85	60	1	
4572530.3	GenBank	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase	1	-5	75.86	29	1	
4572530.3	GenBank	N-acetylmuramic acid 6-phosphate etherase	1	-62	97.6	125	1	
4572530.3	GenBank	N-acetylmuramic acid-6-phosphate etherase	1	-22	86.89	61	1	
4572530.3	GenBank	N-acetylneuraminate lyase	3	-5	70.27	37	1	
4572530.3	GenBank	N-acetyltransferase 10	1	-10	100	32	1	
4572530.3	GenBank	N-acetyltransferase 5	1	-14	100	38	1	
4572530.3	GenBank	N-acetyltransferase 5 (ARD1 homolog, S. cerevisiae)	2	-12	100	32	1	
4572530.3	GenBank	N-acetyltransferase 5 (ARD1 homolog, S. cerevisiae) (predicted), isoform CRA_a	2	-12	100	32	1	
4572530.3	GenBank	N-acetyltransferase 5 (ARD1 homolog, S. cerevisiae), isoform CRA_a	2	-12	100	32	1	
4572530.3	GenBank	N-acetyltransferase 9-like	4	-8.5	78.94	34.75	1	
4572530.3	GenBank	N-acylaminoacyl-peptide hydrolase	1	-6	75	32	1	
4572530.3	GenBank	N-acylglucosamine 2-epimerase	6	-13.167	79.835	43.833	2	
4572530.3	GenBank	N-acylsphingosine amidohydrolase (acid ceramidase)-like, isoform CRA_c	2	-16	68.97	58	1	
4572530.3	GenBank	N-acylsphingosine amidohydrolase 3-like (predicted), isoform CRA_a	1	-6	77.78	27	1	
4572530.3	GenBank	N-cadherin	7	-12.143	79.8	42.286	2	
4572530.3	GenBank	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1	2	-16	73.66	51.5	1	
4572530.3	GenBank	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1, isoform CRA_a	2	-13.5	76.315	45	2	
4572530.3	GenBank	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 4	2	-12	80.56	43	1	
4572530.3	GenBank	N-ethylmaleimide sensitive fusion protein attachment protein alpha	1	-6	88.89	27	1	
4572530.3	GenBank	N-ethylmaleimide-sensitive factor	5	-15.2	92.204	44.4	2	
4572530.3	GenBank	N-ethylmaleimide-sensitive factor attachment protein, alpha	1	-6	88.89	27	1	
4572530.3	GenBank	N-ethylmaleimide-sensitive factor attachment protein, beta	1	-5	95.65	23	1	
4572530.3	GenBank	N-glycan alpha 2,8-sialyltransferase	4	-16.5	88.91	44.5	1	
4572530.3	GenBank	N-glycosylase/DNA lyase	1	-11	78.95	38	1	
4572530.3	GenBank	N-methyl-D-aspartate receptor NMDAR1-1b subunit	2	-11	100	34.5	1	
4572530.3	GenBank	N-methyl-D-aspartate receptor subunit NR2A	2	-6	75	32	1	
4572530.3	GenBank	N-myc downstream regulated family member 3a	1	-10	96.88	32	1	
4572530.3	GenBank	N-myc downstream regulated gene 4	3	-9	94.433	29.667	2	
4572530.3	GenBank	N-myristoyltransferase 2	2	-21	97.15	51.5	2	
4572530.3	GenBank	N-myristoyltransferase 2, isoform CRA_a	1	-18	97.87	47	1	
4572530.3	GenBank	N-terminal EF-hand calcium binding protein 1	1	-6	91.67	24	1	
4572530.3	GenBank	N-terminal acetyltransferase complex ARD1 subunit homolog A	2	-15	78.18	55	1	
4572530.3	GenBank	N-terminal asparagine amidohydrolase	1	-20	81.13	53	1	
4572530.3	GenBank	N-type calcium channel alpha-1B cdB1 variant	1	-6	82.76	29	1	
4572530.3	GenBank	N-type calcium channel alpha-1B cdB3 variant	1	-5	81.48	27	1	
4572530.3	GenBank	N-type calcium channel alpha-1B cdB6 variant	1	-15	81.82	44	1	
4572530.3	GenBank	N2,N2-dimethylguanosine tRNA methyltransferase	2	-14.5	84.79	44	1	
4572530.3	GenBank	NAC alpha	1	-16	90.2	51	1	
4572530.3	GenBank	NACA protein	1	-16	90.2	51	1	
4572530.3	GenBank	NACC family member 2, BEN and BTB (POZ) domain containing	1	-12	91.67	36	1	
4572530.3	GenBank	NAD kinase	2	-16.5	91.61	46	2	
4572530.3	GenBank	NAD(FAD)-utilizing dehydrogenase	1	-21	74.63	67	1	
4572530.3	GenBank	NAD(P) dependent steroid dehydrogenase-like	2	-15	84.09	44	1	
4572530.3	GenBank	NAD(P) transhydrogenase alpha subunit	1	-55	99.12	113	1	
4572530.3	GenBank	NAD(P) transhydrogenase subunit alpha	1	-20	90.38	52	1	
4572530.3	GenBank	NAD(P)(+) transhydrogenase (AB-specific)	1	-29	94.12	68	1	
4572530.3	GenBank	NAD(P)H dehydrogenase quinone 1	1	-9	77.14	35	1	
4572530.3	GenBank	NAD-dependent aldehyde dehydrogenase	2	-13	80	45	1	
4572530.3	GenBank	NAD-dependent deacetylase sirtuin-5	1	-14	77.27	44	1	
4572530.3	GenBank	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase	2	-33	100	71	1	
4572530.3	GenBank	NAD-dependent protein deacetylase, SIR2 family	1	-43	74.07	108	1	
4572530.3	GenBank	NAD-specific glutamate dehydrogenase	1	-21	81.03	58	1	
4572530.3	GenBank	NAD-specific glutamate dehydrogenase large form	1	-21	89.09	55	1	
4572530.3	GenBank	NADH dehydrogenase	2	-15	84.44	45	1	
4572530.3	GenBank	NADH dehydrogenase (ubiquinone) flavoprotein 1	1	-30	93.94	66	1	
4572530.3	GenBank	NADH dehydrogenase 1 alpha subcomplex subunit 1	1	-9	82.35	34	1	
4572530.3	GenBank	NADH dehydrogenase 1 alpha subcomplex subunit 11	3	-10	84.923	33.667	2	
4572530.3	GenBank	NADH dehydrogenase 1 alpha subcomplex subunit 5	1	-9	74.36	39	1	
4572530.3	GenBank	NADH dehydrogenase 1 alpha subcomplex subunit 7	1	-13	85.37	41	1	
4572530.3	GenBank	NADH dehydrogenase 1 beta subcomplex subunit 5, mitochondrial precursor	2	-7	88.505	29	1	
4572530.3	GenBank	NADH dehydrogenase 1 beta subcomplex subunit 6	1	-19	84	50	1	
4572530.3	GenBank	NADH dehydrogenase Fe-S protein 1, 75kDa	1	-14	82.22	45	1	
4572530.3	GenBank	NADH dehydrogenase flavoprotein 2, mitochondrial precursor	2	-13	100	34	1	
4572530.3	GenBank	NADH dehydrogenase iron-sulfur protein 2, mitochondrial precursor	5	-17	97.864	42.8	2	
4572530.3	GenBank	NADH dehydrogenase iron-sulfur protein 6, mitochondrial precursor	1	-12	92.31	39	1	
4572530.3	GenBank	NADH dehydrogenase iron-sulfur protein 8, mitochondrial precursor	2	-11.5	89.055	38	2	
4572530.3	GenBank	NADH dehydrogenase subunit 1	69	-19.957	97.029	50.971	11	
4572530.3	GenBank	NADH dehydrogenase subunit 2	40	-14.175	95.353	41.95	6	
4572530.3	GenBank	NADH dehydrogenase subunit 3	1	-14	95	40	1	
4572530.3	GenBank	NADH dehydrogenase subunit 4	52	-22.481	94.587	56.212	5	
4572530.3	GenBank	NADH dehydrogenase subunit 4L	5	-6.6	95.996	28	3	
4572530.3	GenBank	NADH dehydrogenase subunit 5	76	-24.5	97.065	57.566	11	
4572530.3	GenBank	NADH dehydrogenase subunit 6	28	-26.75	95.426	61.714	3	
4572530.3	GenBank	NADH oxidase	1	-45	83.81	105	1	
4572530.3	GenBank	NADH pyrophosphatase	1	-36	85.54	83	1	
4572530.3	GenBank	NADH ubiquinone oxidoreductase I chain H	1	-51	98.11	106	1	
4572530.3	GenBank	NADH-cytochrome b5 reductase 2	3	-6.667	89.357	28.667	2	
4572530.3	GenBank	NADH-cytochrome b5 reductase 3	1	-6	100	24	1	
4572530.3	GenBank	NADH-dependent flavin oxidoreductase	1	-19	76.79	56	1	
4572530.3	GenBank	NADH-quinone oxidoreductase chain n	2	-27	95.555	67.5	1	
4572530.3	GenBank	NADH-quinone oxidoreductase, chain I	1	-19	100	42	1	
4572530.3	GenBank	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial precursor	1	-14	97.3	37	1	
4572530.3	GenBank	NADH:ubiquinone oxidoreductase, Na translocating, hydrophobic membrane protein NqrB	1	-40	70.09	107	1	
4572530.3	GenBank	NADH:ubiquinone oxidoreductase, na(+)-translocating, a subunit	1	-66	93.13	131	1	
4572530.3	GenBank	NADH:ubiquinone oxidoreductase, na(+)-translocating, f subunit	1	-38	100	71	1	
4572530.3	GenBank	NADP-dependent leukotriene B4 12-hydroxydehydrogenase	1	-9	82.35	34	1	
4572530.3	GenBank	NADPH dependent diflavin oxidoreductase 1	2	-8	86.625	31	2	
4572530.3	GenBank	NADPH oxidase 1	2	-23	92.98	57	1	
4572530.3	GenBank	NADPH oxidase flavocytochrome b subunit	2	-23	92.98	57	1	
4572530.3	GenBank	NADPH--cytochrome P450 reductase	3	-9	83.333	36.667	1	
4572530.3	GenBank	NADPH-dependent diflavin oxidoreductase 1	4	-15.5	89.523	45.75	1	
4572530.3	GenBank	NADPH-flavin oxidoreductase	1	-22	77.78	63	1	
4572530.3	GenBank	NBP2B protein, putative	2	-5	67.74	31	1	
4572530.3	GenBank	NCK	1	-17	84.09	44	1	
4572530.3	GenBank	NCK-associated protein 1	1	-9	96.43	28	1	
4572530.3	GenBank	NCK-associated protein 1, isoform CRA_e	2	-10	93.55	31	1	
4572530.3	GenBank	NCK-associated protein 1-like	5	-16	99.71	43	1	
4572530.3	GenBank	NCKX1	2	-26.5	94.495	64.5	1	
4572530.3	GenBank	NCKX2.2	1	-16	95	40	1	
4572530.3	GenBank	NDRG3	1	-8	93.55	31	1	
4572530.3	GenBank	NEDD4-like E3 ubiquitin-protein ligase WWP2	3	-16.667	98.743	41	2	
4572530.3	GenBank	NEDD8 ultimate buster 1	2	-11	84.165	41	1	
4572530.3	GenBank	NEFA-interacting nuclear protein NIP30	2	-12.5	89.84	39.5	1	
4572530.3	GenBank	NEL precursor	2	-21	86.96	46	1	
4572530.3	GenBank	NEL-like 1 (chicken)	1	-21	85.11	47	1	
4572530.3	GenBank	NF-KB essential modulating protein	7	-16.714	92.06	48.571	1	
4572530.3	GenBank	NF-kappa-B 1 p105 subunit	5	-10.2	99.13	32.4	1	
4572530.3	GenBank	NF-kappa-B inhibitor alpha-like protein	1	-5	85.71	28	1	
4572530.3	GenBank	NF-kappa-B inhibitor-interacting Ras-like protein 1	2	-26	93.4	61	1	
4572530.3	GenBank	NF-kappa-B-repressing factor	1	-42	95.45	88	1	
4572530.3	GenBank	NF-protocadherin	1	-40	91.57	83	1	
4572530.3	GenBank	NG,NG-dimethylarginine dimethylaminohydrolase 2	1	-24	91.94	62	1	
4572530.3	GenBank	NGEP long variant	1	-11	63.83	47	1	
4572530.3	GenBank	NGFI-A binding protein 2	1	-5	84.62	26	1	
4572530.3	GenBank	NGFI-A binding protein 2 (EGR1 binding protein 2)	1	-5	84.62	26	1	
4572530.3	GenBank	NGFI-A binding protein 2 (EGR1 binding protein 2), isoform CRA_c	1	-5	84.62	26	1	
4572530.3	GenBank	NHL repeat containing 2	3	-24	81.97	61	1	
4572530.3	GenBank	NHL repeat containing 3	1	-10	83.33	36	1	
4572530.3	GenBank	NHL repeat-containing protein 2	1	-5	80.77	26	1	
4572530.3	GenBank	NHL repeat-containing protein 3 precursor	3	-15.333	82.097	48.667	1	
4572530.3	GenBank	NHLRC2 protein	1	-5	80.77	26	1	
4572530.3	GenBank	NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)	2	-22	100	54	1	
4572530.3	GenBank	NHS-like 1, isoform CRA_b	1	-7	71.88	32	1	
4572530.3	GenBank	NIF3-like protein 1	1	-21	83.33	60	1	
4572530.3	GenBank	NIK and IKK{beta} binding protein, isoform CRA_b	1	-8	61.54	39	1	
4572530.3	GenBank	NIMA (never in mitosis gene a)-related expressed kinase 2, isoform CRA_b	1	-10	83.78	37	1	
4572530.3	GenBank	NIMA (never in mitosis gene a)-related kinase 5	1	-7	72.73	33	1	
4572530.3	GenBank	NIMA (never in mitosis gene a)-related kinase 6	1	-13	97.44	39	1	
4572530.3	GenBank	NIMA-related kinase 8-like	1	-23	69.12	68	1	
4572530.3	GenBank	NIPA-like domain containing 3, isoform CRA_b	1	-5	82.14	28	1	
4572530.3	GenBank	NIPA-like protein 3	1	-9	93.75	32	1	
4572530.3	GenBank	NK2 transcription factor related 3	2	-31	97.1	69	1	
4572530.3	GenBank	NK6 transcription factor related, locus 1 (Drosophila)	2	-26	87.5	64	1	
4572530.3	GenBank	NKF3 kinase family member	2	-20	90.2	51	1	
4572530.3	GenBank	NKX2.9	1	-20	94.34	53	1	
4572530.3	GenBank	NL7	1	-18	88.64	44	1	
4572530.3	GenBank	NLRC5 receptor	2	-6	66.64	37.5	1	
4572530.3	GenBank	NLRX1 receptor	2	-13.5	81.48	45	1	
4572530.3	GenBank	NMDA receptor NR2A subunit	3	-18.667	90.13	48.667	1	
4572530.3	GenBank	NMDA receptor NR2C subunit	8	-19.375	90.71	49.5	1	
4572530.3	GenBank	NMDA receptor subunit NR1a	3	-10	97.267	31.667	1	
4572530.3	GenBank	NMDA receptor subunit NR1b	3	-14.667	98.487	39	1	
4572530.3	GenBank	NMDA receptor subunit NR2B	5	-18	92.93	48	1	
4572530.3	GenBank	NMDA receptor-regulated gene 1a	2	-9	79.41	34	1	
4572530.3	GenBank	NMDA receptor-regulated protein 1	3	-13.667	83.907	44	2	
4572530.3	GenBank	NOD3 protein-like	2	-17	65.62	64	1	
4572530.3	GenBank	NOL1/NOP2/Sun domain family member 5-like	2	-13	74.32	48.5	1	
4572530.3	GenBank	NOL1/NOP2/Sun domain family, member 2	3	-13.333	86.603	38	2	
4572530.3	GenBank	NOL1/NOP2/Sun domain family, member 6 (predicted)	1	-14	92.86	42	1	
4572530.3	GenBank	NOMO3-like protein	1	-12	67.35	49	1	
4572530.3	GenBank	NOP5/NOP58	1	-13	84.78	46	1	
4572530.3	GenBank	NOR1	1	-17	80.77	52	1	
4572530.3	GenBank	NOTCH-1	2	-21	83.05	59	1	
4572530.3	GenBank	NOTCH-like	1	-10	100	34	1	
4572530.3	GenBank	NPF/calponin-like protein	2	-10	90.91	33	1	
4572530.3	GenBank	NPHP1 protein	1	-12	78.57	42	1	
4572530.3	GenBank	NRAP protein	1	-7	76.47	34	1	
4572530.3	GenBank	NRXN1 protein	2	-13	98.935	37	1	
4572530.3	GenBank	NSFL1 (p97) cofactor (p47)	2	-9	73.72	40	1	
4572530.3	GenBank	NSP3	1	-18	75.86	58	1	
4572530.3	GenBank	NTN4 protein	1	-8	70.27	37	1	
4572530.3	GenBank	NUAK family, SNF1-like kinase, 2	1	-5	92	25	1	
4572530.3	GenBank	Na(+)-translocating NADH-quinone reductase subunit F	2	-42	96.3	81	1	
4572530.3	GenBank	Na(+)-translocating NADH-quinone reductase, B subunit	2	-5	75	32	1	
4572530.3	GenBank	Na+ dependent nucleoside transporter domain protein	1	-38	84.69	98	1	
4572530.3	GenBank	Na+ driven multidrug efflux pump	2	-37.5	87.235	83	1	
4572530.3	GenBank	Na+ transporting oxaloacetate decarboxylase subunit beta	1	-12	97.37	38	1	
4572530.3	GenBank	Na+-dependent glutamate transporter	1	-15	97.78	45	1	
4572530.3	GenBank	Na+-driven multidrug efflux pump	1	-23	73.61	72	1	
4572530.3	GenBank	Na+-glucose cotransporter type 1 (SGLT-1)-like protein	2	-8.5	73.395	35.5	1	
4572530.3	GenBank	Na+/Cl- betaine/GABA transporter	1	-7	65.62	32	1	
4572530.3	GenBank	Na+/H+ antiporter	1	-38	97.56	82	1	
4572530.3	GenBank	Na+/H+ antiporter NhaC	2	-37	96.905	81	2	
4572530.3	GenBank	Na+/H+ exchanger	1	-38	92.77	83	1	
4572530.3	GenBank	Na+/H+ exchanger NHE-2-like isoform	2	-8.5	85.94	35.5	1	
4572530.3	GenBank	Na+/H+-dicarboxylate symporters	1	-81	96.27	161	1	
4572530.3	GenBank	Na+/K+ ATPase alpha subunit isoform 1	2	-15	100	42	1	
4572530.3	GenBank	Na+/K+ ATPase alpha subunit isoform 7	2	-12	100	35	1	
4572530.3	GenBank	Na+/K+ ATPase alpha1A1 subunit	2	-9.5	96.785	31.5	1	
4572530.3	GenBank	Na+/K+ ATPase alpha1B1 subunit	2	-15	100	42	1	
4572530.3	GenBank	Na+/K+ ATPase beta subunit isoform 2	1	-5	90.91	22	1	
4572530.3	GenBank	Na+/K+ transporting alpha 2 polypeptide	4	-9.5	97.825	31.5	1	
4572530.3	GenBank	Na+/myo-inositol cotransporter	3	-29	78.51	75.667	2	
4572530.3	GenBank	Na,K-ATPase alpha 2 subunit	1	-21	96.23	53	1	
4572530.3	GenBank	Na,K-ATPase alpha-2-subunit	1	-8	82.86	35	1	
4572530.3	GenBank	Na,K-ATPase beta subunit isoform 3a	4	-7	75.81	32.5	1	
4572530.3	GenBank	Na-K-2Cl cotransporter	3	-15.667	99.02	39.333	1	
4572530.3	GenBank	Na-K-Cl cotransporter	11	-8.727	89.068	33.091	3	
4572530.3	GenBank	Na/K ATPase alpha subunit isoform 2	2	-20	91.67	48	1	
4572530.3	GenBank	Na/K-ATPase beta subunit isoform 2b	1	-5	72.41	29	1	
4572530.3	GenBank	Na/Pi cotransporter NaPi-IIb2	4	-18.5	82.79	54.5	2	
4572530.3	GenBank	NaPi2b	1	-15	100	40	1	
4572530.3	GenBank	Nalcn protein	3	-19.667	97.387	46	1	
4572530.3	GenBank	Nance-Horan syndrome (congenital cataracts and dental anomalies)	2	-15	93.18	44	1	
4572530.3	GenBank	Nance-Horan syndrome protein	2	-24	78.64	70.5	1	
4572530.3	GenBank	Nanos homolog 1	4	-12.75	80.895	44.75	1	
4572530.3	GenBank	Nardilysin precursor	2	-10.5	84.97	34	1	
4572530.3	GenBank	Narg1b protein	1	-12	100	35	1	
4572530.3	GenBank	Nars-prov protein	1	-16	91.11	45	1	
4572530.3	GenBank	Nascent polypeptide-associated complex alpha subunit	1	-16	90.2	51	1	
4572530.3	GenBank	Nascent polypeptide-associated complex subunit alpha	2	-20	89.34	54.5	2	
4572530.3	GenBank	Nat5 protein	1	-14	100	38	1	
4572530.3	GenBank	Nat8l protein	1	-20	89.09	55	1	
4572530.3	GenBank	Natural killer tumor recognition sequence	1	-13	82.05	39	1	
4572530.3	GenBank	Nav1.4b	4	-10.5	82.765	34	2	
4572530.3	GenBank	Nav1.5La	3	-14.667	92.157	42.333	1	
4572530.3	GenBank	Nav1.5Lb	1	-18	100	47	1	
4572530.3	GenBank	Nav1.6a	1	-27	67.95	78	1	
4572530.3	GenBank	Nbr1	2	-5	67.57	37	1	
4572530.3	GenBank	Nck-associated protein 1	2	-8	96.88	32	1	
4572530.3	GenBank	Nck1 protein	1	-15	82.5	40	1	
4572530.3	GenBank	Ncln protein	2	-12.5	91.45	39	1	
4572530.3	GenBank	Ncoa1 protein	1	-5	71.88	32	1	
4572530.3	GenBank	Ncx4a	10	-21.8	89.432	54.9	1	
4572530.3	GenBank	Ndel1a protein	1	-5	89.29	28	1	
4572530.3	GenBank	Ndel1b protein	1	-11	91.89	37	1	
4572530.3	GenBank	Ndpkz6 protein	1	-6	85.71	28	1	
4572530.3	GenBank	Neb protein	2	-20	95.92	49	1	
4572530.3	GenBank	Necab1 protein	1	-6	91.67	24	1	
4572530.3	GenBank	Nedd4 binding protein 1	3	-11	94.337	34.667	1	
4572530.3	GenBank	Nedd8 activating enzyme E1 subunit 1	1	-8	87.1	31	1	
4572530.3	GenBank	Negative elongation factor A	3	-17.333	96.453	46	1	
4572530.3	GenBank	Negative elongation factor D	2	-11.5	100	34	1	
4572530.3	GenBank	Negative elongation factor E	2	-10.5	100	33	1	
4572530.3	GenBank	Neighbor of Brca1 gene 1	2	-5	67.57	37	1	
4572530.3	GenBank	Neighbor of COX4	3	-18.667	96.29	45.333	2	
4572530.3	GenBank	Neu4	6	-22.667	84.238	59.333	2	
4572530.3	GenBank	Neu4 protein	2	-16.5	78.475	51	1	
4572530.3	GenBank	Neudesin precursor	4	-13.75	79.753	45	2	
4572530.3	GenBank	Neurabin-2	1	-5	95.83	24	1	
4572530.3	GenBank	Neural cell adhesion molecule 2	3	-18.667	86.907	53.667	2	
4572530.3	GenBank	Neural cell adhesion molecule 3	4	-13.5	81.74	42.25	1	
4572530.3	GenBank	Neural cell adhesion molecule L1-like protein precursor	2	-19.5	88.455	49	1	
4572530.3	GenBank	Neural proliferation differentiation and control protein 1 precursor	1	-7	83.33	30	1	
4572530.3	GenBank	Neuraminidase 1	1	-13	70	50	1	
4572530.3	GenBank	Neurexophilin 1	2	-17.5	93.125	44	1	
4572530.3	GenBank	Neurexophilin 4	1	-25	86.89	61	1	
4572530.3	GenBank	Neuro-oncological ventral antigen 1	2	-10.5	97.06	34	1	
4572530.3	GenBank	Neurobeachin	12	-12.833	97.286	36.583	1	
4572530.3	GenBank	Neuroblast differentiation-associated protein AHNAK	1	-16	75	52	1	
4572530.3	GenBank	Neuroblastoma suppressor of tumorigenicity 1 precursor	2	-12	94.565	36	1	
4572530.3	GenBank	Neurod4 protein	2	-31	84.405	75	1	
4572530.3	GenBank	Neuroepithelial cell transforming gene 1	2	-15.5	81.055	46.5	1	
4572530.3	GenBank	Neurofilament medium polypeptide	4	-28.5	90.447	70.5	1	
4572530.3	GenBank	Neurofilament, heavy polypeptide	2	-5	66.67	33	1	
4572530.3	GenBank	Neurofilament, light polypeptide	5	-19	69.842	68.6	1	
4572530.3	GenBank	Neurogenic differentiation 4	2	-31	84.405	75	1	
4572530.3	GenBank	Neurogenic differentiation factor 2	1	-29	79.17	72	1	
4572530.3	GenBank	Neurogenin 1	2	-8	90.32	31	1	
4572530.3	GenBank	Neuroglobin-1	2	-18	93.62	47	1	
